PR_OTV,PROB,NP,M_YCH,K_PRED,K_NPU,KTP,TER,GR,OKD2,OKD3,FSOB,SEK_EK,V_DE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252
1,"",110,1,5710383,41711203000000,12,41711,203,"74.20.2","71.12.0",11,11,2,60,30.5,16.1,16.1,814.8,814.8,0,0,4,4,0,0,0,0,0,0,255.8,255.8,-1050.5,-1050.5,0,0,0,0,0,0,0,0,-1050.5,915.6,906.2,0,0,730.4,721,0,0,0,0,185.2,185.2,0,0,0,0,1070.6,1070.6,0,0,14.6,14.6,0,0,0,0,0,0,0,0,14.6,14.6,0,0,784.8,784.8,129.7,129.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,1,1,0,0,0,0,0,0,122.8,122.8,2.2,2.2,0,0,15.5,15.5,0,0,0,0,20.1,0,0,3.5,0,729.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,0,0,3.5,0,729.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",112,1,24345844,41711204000000,23,41711,204,"74.20.2","71.12.0",20,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.9,469.9,-469.9,-469.9,-2.9,-2.9,0,0,0,0,0,0,-472.8,5101.9,5282.6,0,0,5101.9,5282.6,0,0,0,0,0,0,0,0,0,0,469.9,469.9,0,0,15.6,15.6,0,0,0,0,0,0,0,0,15.6,15.6,0,0,18.3,18.3,3.5,3.5,29.4,29.4,0,0,0,0,255,255,129.2,129.2,0,0,4.2,4.2,14.7,14.7,0,0,0.7,0.7,0,0,3.8,3.8,2.4,2.4,2.1,2.1,5.7,5.7,0,0,0,0,0,0,0,0,0,0,14909.4,797.3,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14909.4,797.3,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",33,1,26612674,41711203000000,23,41711,203,"51.87.0","46.69.0",20,12,1,10,5,3441.4,3441.4,1670.8,1670.8,1670.8,1670.8,0,0,0,0,0,0,0,0,1426.9,1426.9,343.7,343.7,0,0,0,0,0,0,0,0,343.7,5647,3371.8,4278.4,2884.9,0,0,1357.4,475.7,0,0,11.2,11.2,0,0,0,0,3097.7,3097.7,1670.8,1670.8,99.2,99.2,0,0,0,0,0,0,5,5,74.3,74.3,19.9,19.9,256.2,256.2,44.2,44.2,89.4,89.4,8.9,8.9,130.7,130.7,0,0,12.5,12.5,0,0,0,0,785.8,785.8,7.9,7.9,16.1,16.1,0,0,21.2,21.2,4.6,4.6,17.4,17.4,2.4,2.4,716.2,716.2,0,0,0,0,0,0,3441.4,0,0,509.8,0,8131.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441.4,0,0,509.8,0,8131.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",112,1,24350383,41711204000000,23,41711,204,"74.20.2","71.12.0",20,12,1,12,6,157.6,157.6,119.8,119.8,0,0,0,0,0,0,0,0,121.2,121.2,134.1,134.1,-217.5,-217.5,-2.5,-2.5,0,0,0,0,0,0,-220,2045,1925.7,0,0,39.7,40.2,0,0,1328,1208.2,677.3,677.3,0,0,0,0,375.1,375.1,0,0,99.7,99.7,0,0,0,0,0,0,21.7,21.7,57.7,57.7,20.3,20.3,169.1,169.1,29.2,29.2,71.7,71.7,4.7,4.7,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6,0,0,804.6,0,1296.1,0,16882.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.6,0,0,804.6,0,1296.1,0,16882.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",95,1,23898529,41711202000000,23,41711,202,"15.81.0","10.71.0",20,13,1,11,5.5,501,501,177.8,177.8,0,0,0,0,0,0,0,0,0,0,320,320,3.2,3.2,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.8,497.8,0,0,211.5,211.5,154.6,154.6,21,21,0,0,11.3,11.3,0,0,24.6,24.6,222,222,38.3,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10.6,2,2,0,0,1.4,1.4,0,0,0,0,7.2,7.2,0,0,0,0,15.4,15.4,0,0,0,0,501,0,0,750,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,750,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",112,1,24432326,41711201000000,23,41711,201,"74.60.0","80.10.0",20,12,1,13,6.5,595.3,595.3,0,0,0,0,0,0,0,0,0,0,416.2,416.2,175.3,175.3,3.8,3.8,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.5,591.5,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0.7,0.7,461.4,461.4,79.6,79.6,1.5,1.5,1.4,1.4,0,0,0,0,0,0,0,0,6.8,6.8,40.1,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1,40.1,0,0,0,0,0,0,595.3,0,0,161,0,130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.3,0,0,161,0,130.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",84,1,22919991,41711201000000,23,41711,201,"25.22.0","22.22.0",20,23,1,8,4,1689,1689,1253.4,1253.4,292.9,292.9,0,0,0,0,0,0,127.6,127.6,227.8,227.8,80.2,80.2,0,0,0,0,0,0,0,0,80.2,10892.7,12830,0,0,10892.7,12830,0,0,0,0,0,0,0,0,0,0,1608.8,1608.8,292.9,292.9,960.5,960.5,830.9,830.9,0,0,0,0,92.2,92.2,37.4,37.4,0,0,193.5,193.5,34.3,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6,127.6,0,0,9.4,9.4,0,0,6.6,6.6,3.5,3.5,2,2,0,0,106.1,106.1,0,0,0,0,0,0,1689,0,0,382.3,0,111.6,0,925.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.7,0,0,382.3,0,111.6,0,0,0,1358.3,0,0,0,0,0,0,925.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",110,1,5712416,41711203000000,21,41711,203,"74.20.1","71.11.0",20,12,1,73,36.5,7471.9,7471.9,5421.9,5421.9,0,0,683.2,683.2,683.2,683.2,0,0,0,0,6135.3,6135.3,-3402.1,-3402.1,883.4,883.4,0,0,0,0,0,0,-2518.7,4301.9,6684.3,443,528,0,0,0,0,0,0,3858.9,6156.3,0,0,0,0,11557.2,11557.2,0,0,918.8,918.8,0,0,320.1,320.1,0,0,252.4,252.4,298,298,48.3,48.3,7149,7149,1233.2,1233.2,1574.7,1574.7,101.9,101.9,70,70,0,0,0,0,0,0,0,0,509.6,509.6,0,0,20,20,64.4,64.4,64.9,64.9,14,14,169.5,169.5,2.7,2.7,174.1,174.1,0,0,0,0,0,0,8155.1,0,122,4034,0,10704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8155.1,0,122,4034,0,10704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",86,1,22869827,41711203000000,23,41711,203,"15.81.0","10.71.0",20,12,1,43,21.5,648.9,648.9,416.6,416.6,17.4,17.4,0,0,0,0,0,0,21.4,21.4,174.1,174.1,36.8,36.8,0,0,0,0,0,0,0,0,36.8,1367.2,382.4,338.6,28.2,633,173.5,0,0,0,0,395.6,180.7,0,0,0,0,612.1,612.1,17.4,17.4,263.7,263.7,194.1,194.1,0,0,0,0,52,52,17.6,17.6,0,0,185.6,185.6,40,40,21.2,21.2,0,0,0,0,10,10,0,0,0,0,0,0,74.2,74.2,0,0,0.5,0.5,7.2,7.2,1.1,1.1,0,0,35.2,35.2,0,0,30.2,30.2,0,0,0,0,0,0,648.9,0,0,350,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.9,0,0,350,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",33,1,26607716,41711203000000,23,41711,203,"51.36.2","46.37.0",20,12,1,68,34,51685.1,51685.1,47901.7,47901.7,47901.7,47901.7,0,0,0,0,0,0,2100.6,2100.6,1294.2,1294.2,388.6,388.6,-341.2,-341.2,0,0,0,0,0,0,47.4,27323.2,29333.2,27323.2,29333.2,0,0,0,0,0,0,0,0,0,0,0,0,51296.5,51296.5,47901.7,47901.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503,86.8,86.8,2.8,2.8,0,0,65.9,65.9,193.3,193.3,0,0,0,0,25,25,1791.6,1791.6,0,0,65.9,65.9,718.5,718.5,63.1,63.1,29.8,29.8,103.2,103.2,75.6,75.6,735.5,735.5,726.4,726.4,0,0,0,0,51685.1,0,0,11428.1,0,22404.7,0,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51685.1,0,0,11428.1,0,22404.7,0,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",112,1,24434401,41711202000000,14,41711,202,"74.30.9","71.20.0",12,11,1,11,5.5,501.2,501.2,0,0,0,0,0,0,0,0,0,0,0,0,1001.8,1001.8,-500.6,-500.6,0,0,0,0,0,0,0,0,-500.6,811.4,811.4,0,0,0,0,0,0,0,0,811.4,811.4,0,0,0,0,1001.8,1001.8,0,0,46.7,46.7,0,0,0,0,0,0,27.6,27.6,0,0,19.1,19.1,721.7,721.7,124.5,124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.2,101.2,45.2,45.2,0.7,0.7,0,0,3.7,3.7,0,0,7.8,7.8,3.2,3.2,40.6,40.6,7.7,7.7,0,0,0,0,501.2,0,0,56.8,0,558.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.2,0,0,56.8,0,558.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",971,1,21587222,41711203000000,51,41711,203,"22.12.0","58.13.0",11,61,1,13,6.5,1489,1489,876.8,876.8,0,0,0,0,0,0,0,0,0,0,0,0,612.2,612.2,0,0,0,0,0,0,0,0,612.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.8,876.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.8,539.8,87.2,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.8,249.8,0,0,0,0,0,0,38.2,38.2,0,0,0,0,0,0,211.6,211.6,0,0,0,0,0,0,1489,0,0,0,0,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,0,0,0,0,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",33,1,26525243,41711203000000,23,41711,203,"52.31.0","47.73.0",20,12,1,10,5,31253.5,31253.5,30249.9,30249.9,30249.9,30249.9,0,0,0,0,0,0,745.7,745.7,47.9,47.9,210,210,0,0,0,0,0,0,0,0,210,43082.2,39711.7,43082.2,39711.7,0,0,0,0,0,0,0,0,0,0,0,0,31043.5,31043.5,30249.9,30249.9,54,54,0,0,0,0,0,0,0,0,54,54,0,0,231.7,231.7,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.9,467.9,0,0,2.7,2.7,0,0,4,4,0,0,41.2,41.2,0,0,420,420,0,0,0,0,0,0,31253.5,0,0,11806.2,0,16619.6,0,8315.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31253.5,0,0,11806.2,0,16619.6,0,8315.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",97,1,20027490,41711203000000,51,41711,203,"22.12.0","58.13.0",11,61,1,29,14.5,2250.3,2250.3,2328.3,2328.3,0,0,0,0,0,0,0,0,0,0,302.8,302.8,-380.8,-380.8,0,0,0,0,0,0,0,0,-380.8,412.6,150.9,0,0,0,0,0,0,0,0,412.6,150.9,0,0,0,0,2631.1,2631.1,0,0,641.2,641.2,162.4,162.4,0,0,0,0,7.8,7.8,112.1,112.1,358.9,358.9,1571.5,1571.5,266.2,266.2,0,0,0,0,0,0,44.6,44.6,0,0,0,0,0,0,100,100,5.7,5.7,2.1,2.1,50.5,50.5,41.7,41.7,0,0,0,0,0,0,0,0,7.6,7.6,0,0,0,0,2250.3,0,0,703.4,0,1476.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.3,0,0,703.4,0,1476.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",110,1,15927470,41711204000000,51,41711,204,"74.60.0","80.10.0",11,61,1,60,30,7936.5,7936.5,0,0,0,0,0,0,0,0,0,0,0,0,7858.8,7858.8,77.7,77.7,0,0,0,0,0,0,0,0,77.7,9122.5,4064.8,0,0,2835,2209.2,0,0,0,0,6287.5,1855.6,0,0,0,0,7858.8,7858.8,0,0,1726.9,1726.9,0,0,0,0,0,0,272.2,272.2,257.2,257.2,1197.5,1197.5,4996.8,4996.8,81.8,81.8,0,0,0,0,68.7,68.7,0,0,0,0,0,0,175,175,588.1,588.1,0,0,0,0,0,0,189,189,0,0,382.6,382.6,0,0,16.5,16.5,221.5,221.5,0,0,0,0,7936.5,0,0,11848.8,0,6954.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7936.5,0,0,11848.8,0,6954.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",84,1,27069793,41711201000000,23,41711,201,"22.22.0","18.12.0",20,12,1,28,14,1137.4,1137.4,3.3,3.3,0,0,0,0,0,0,0,0,0,0,7060.7,7060.7,-5926.6,-5926.6,0,0,0,0,0,0,0,0,-5926.6,8906.2,8906.2,0,0,8906.2,8906.2,0,0,0,0,0,0,0,0,0,0,7064,7064,0,0,3419.5,3419.5,3.3,3.3,0,0,0,0,0,0,0,0,3416.2,3416.2,561.3,561.3,96.8,96.8,1524.5,1524.5,0,0,0,0,0,0,0,0,0,0,0,0,1456.9,1456.9,0,0,33.5,33.5,0,0,0,0,0,0,0,0,0,0,1423.4,1423.4,5,5,0,0,0,0,1137.4,0,462.5,9849.3,0,33406.3,0,34786.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137.4,0,462.5,9849.3,0,33406.3,0,34786.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",112,1,24445053,41711204000000,23,41711,204,"74.60.0","80.10.0",20,12,1,526,263,32423.1,32423.1,28257.3,28257.3,0,0,0,0,0,0,0,0,930,930,2713.6,2713.6,522.2,522.2,-0.8,-0.8,0,0,0,0,0,0,521.4,5521.5,6226.2,0,0,4235.9,4239.6,0,0,0,0,1285.6,1986.6,0,0,0,0,31900.9,31900.9,0,0,12289.1,12289.1,0,0,0,0,0,0,0,0,2055,2055,10234.1,10234.1,14484.3,14484.3,2498.5,2498.5,533.8,533.8,132.4,132.4,169.8,169.8,228.8,228.8,0,0,0,0,0,0,1422.9,1422.9,0,0,52.6,52.6,930,930,425.7,425.7,0,0,0,0,14.6,14.6,0,0,141.3,141.3,0,0,0,0,32423.1,0,0,6333.5,0,8517.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32423.1,0,0,6333.5,0,8517.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",33,1,26253000,41711202000000,23,41711,202,"52.48.9","47.53.9",20,12,1,220,110,155919,155919,129284,129284,129284,129284,0,0,0,0,0,0,9733.5,9733.5,21842.3,21842.3,-4940.8,-4940.8,-877.4,-877.4,0,0,0,0,0,0,-5818.2,267289.4,281334.3,245861.3,259225.7,7976.7,7696.9,0,0,0,0,13451.4,14411.7,0,0,0,0,160859.8,160859.8,129284,129284,183.9,183.9,0,0,0,0,0,0,0,0,183.9,183.9,0,0,14041.2,14041.2,2272.1,2272.1,2881,2881,300.4,300.4,471.8,471.8,3747.4,3747.4,34.8,34.8,0,0,0,0,3864.1,3864.1,0,0,527.5,527.5,74.3,74.3,836,836,95.1,95.1,1180.4,1180.4,4.8,4.8,1146,1146,3779.1,3779.1,0,0,0,0,155919,0,0,130315,0,262429.2,0,60982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25318.9,0,0,0,0,72062.5,0,0,0,130600.1,0,0,130315,0,190366.7,0,60982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",97,1,5713803,41711203000000,51,41711,203,"22.11.0","58.11.0",11,61,1,7,3.5,270.5,270.5,6,6,0,0,0,0,0,0,0,0,0,0,299.9,299.9,-35.4,-35.4,0,0,0,0,0,0,0,0,-35.4,475.8,475.8,0,0,0,0,0,0,475.8,475.8,0,0,0,0,0,0,305.9,305.9,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,129.1,129.1,85,85,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.7,79.1,79.1,0,0,0.2,0.2,0,0,19.3,19.3,0,0,59.6,59.6,0,0,0,0,0,0,0,0,0,0,270.5,0,0,120.8,0,2092.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.5,0,0,120.8,0,2092.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",97,1,21633005,41711204000000,23,41711,204,"22.13.0","58.13.0",20,12,1,17,8.5,2304.5,2304.5,758.8,758.8,0,0,0,0,0,0,0,0,0,0,1004.3,1004.3,541.4,541.4,-1.7,-1.7,0,0,0,0,0,0,539.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763.1,1763.1,0,0,42.7,42.7,0,0,0,0,0,0,0,0,0,0,42.7,42.7,345,345,59.5,59.5,0,0,0,0,98,98,150,150,0,0,0,0,0,0,1055.2,1055.2,0,0,1.7,1.7,56.2,56.2,73.9,73.9,0,0,15.3,15.3,553.8,553.8,354.3,354.3,12.7,12.7,0,0,0,0,2304.5,124.3,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.5,124.3,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
